,St_01,St_02,St_03,St_04,St_05,St_06,St_07,St_08,St_09,St_10,St_11,St_12,St_13,St_14,St_15,St_16,St_17,St_18
173.6,203.94,206.24,202.95,204.34,205.73,206.89,216.34,204.77,204.12,202.16,203.05,202.92,202,204.3,206.3,204.41,201.65,
174.6,203.88,206.18,202.85,204.26,205.61,206.83,216.23,204.38,204.03,202.13,203.06,202.85,201.8,204.24,206.25,204.21,201.6,
175.6,203.79,206.13,202.78,204.18,205.5,206.77,216.09,204.04,203.95,202.08,203.06,202.79,201.67,204.19,206.2,204.03,201.52,
176.6,203.66,206.08,202.72,204.09,205.37,206.72,215.95,203.73,203.87,202.02,203.04,202.73,201.59,204.16,206.15,203.85,201.41,
177.6,203.52,206.05,202.66,204.01,205.21,206.68,215.81,203.46,203.8,201.98,203.01,202.67,201.53,204.13,206.09,203.68,201.28,
178.6,203.42,206.01,202.57,203.92,205.06,206.64,215.7,203.24,203.74,201.94,202.97,202.6,201.48,204.1,206.03,203.53,201.12,
179.6,203.36,205.96,202.46,203.84,204.93,206.62,215.6,203.09,203.69,201.91,202.94,202.52,201.46,204.06,205.96,203.4,200.94,
180.6,203.32,205.91,202.37,203.79,204.85,206.6,215.5,203.01,203.63,201.89,202.92,202.44,201.49,204.02,205.89,203.31,200.74,
181.6,203.31,205.86,202.31,203.76,204.79,206.6,215.38,202.97,203.57,201.87,202.9,202.37,201.57,203.97,205.81,203.23,200.53,
182.6,203.28,205.81,202.31,203.75,204.74,206.62,215.23,202.95,203.51,201.82,202.87,202.33,201.7,203.92,205.73,203.15,200.3,
183.6,203.22,205.76,202.32,203.75,204.67,206.65,215.06,202.93,203.46,201.74,202.83,202.3,201.84,203.88,205.65,203.07,200.08,
184.6,203.14,205.72,202.32,203.73,204.56,206.69,214.88,202.91,203.43,201.64,202.8,202.28,201.96,203.83,205.56,202.97,199.85,
185.5,203.07,205.66,202.27,203.72,204.42,206.75,214.7,202.86,203.41,201.55,202.79,202.25,202.06,203.76,205.48,202.84,199.62,
186.5,203.05,205.59,202.2,203.7,204.28,206.8,214.53,202.79,203.39,201.48,202.81,202.21,202.14,203.69,205.4,202.67,199.39,
187.5,203.06,205.51,202.14,203.68,204.19,206.84,214.36,202.72,203.36,201.44,202.85,202.15,202.21,203.62,205.33,202.46,199.17,
188.5,203.1,205.42,202.14,203.66,204.14,206.84,214.18,202.64,203.33,201.4,202.89,202.1,202.3,203.54,205.26,202.23,198.97,
189.5,203.1,205.32,202.17,203.62,204.09,206.8,213.98,202.55,203.3,201.36,202.91,202.06,202.39,203.47,205.19,201.96,198.77,
190.5,203.07,205.23,202.22,203.57,204.03,206.74,213.77,202.46,203.27,201.31,202.93,202.03,202.47,203.39,205.14,201.65,198.58,
191.5,202.98,205.15,202.26,203.5,203.94,206.66,213.57,202.35,203.24,201.24,202.93,201.99,202.51,203.3,205.09,201.31,198.4,
192.5,202.85,205.08,202.26,203.43,203.85,206.57,213.37,202.25,203.22,201.15,202.92,201.95,202.51,203.2,205.06,200.95,198.23,
193.5,202.73,205,202.23,203.35,203.8,206.45,213.19,202.17,203.2,201.09,202.9,201.88,202.47,203.08,205.02,200.58,198.07,
194.5,202.64,204.93,202.2,203.26,203.81,206.32,213.04,202.08,203.18,201.07,202.88,201.79,202.43,202.96,205,200.22,197.92,
195.5,202.6,204.86,202.19,203.18,203.87,206.16,212.9,201.99,203.14,201.08,202.86,201.71,202.4,202.83,204.98,199.86,197.77,
196.5,202.58,204.78,202.21,203.07,203.96,205.98,212.77,201.89,203.1,201.08,202.82,201.63,202.39,202.7,204.96,199.52,197.63,
197.5,202.54,204.72,202.23,202.96,204.06,205.79,212.66,201.79,203.06,201.06,202.75,201.59,202.37,202.56,204.95,199.2,197.48,
198.4,202.47,204.66,202.22,202.84,204.14,205.63,212.56,201.71,203.04,201.01,202.67,201.55,202.32,202.42,204.95,198.9,197.35,
199.4,202.38,204.61,202.19,202.74,204.19,205.54,212.47,201.65,203.02,200.93,202.57,201.52,202.25,202.26,204.95,198.62,197.22,
200.4,202.31,204.58,202.14,202.67,204.22,205.5,212.39,201.61,203,200.86,202.47,201.49,202.14,202.09,204.94,198.35,197.09,
201.4,202.28,204.55,202.1,202.62,204.25,205.49,212.32,201.55,202.98,200.81,202.37,201.44,202.05,201.91,204.93,198.1,196.96,
202.4,202.29,204.51,202.09,202.58,204.29,205.51,212.25,201.48,202.96,200.8,202.28,201.38,201.99,201.72,204.93,197.87,196.85,
203.4,202.34,204.47,202.1,202.53,204.32,205.54,212.18,201.37,202.95,200.81,202.21,201.33,201.96,201.53,204.92,197.66,196.73,
204.4,202.4,204.43,202.11,202.47,204.33,205.57,212.1,201.23,202.93,200.81,202.14,201.28,201.96,201.34,204.92,197.48,196.62,
205.4,202.42,204.39,202.12,202.41,204.32,205.61,212,201.09,202.92,200.79,202.06,201.25,201.93,201.14,204.92,197.32,196.52,
206.4,202.41,204.36,202.13,202.36,204.28,205.66,211.89,200.97,202.91,200.76,201.97,201.23,201.86,200.94,204.92,197.2,196.43,
207.4,202.35,204.34,202.16,202.32,204.24,205.72,211.77,200.88,202.89,200.73,201.85,201.2,201.79,200.74,204.91,197.1,196.33,
208.4,202.28,204.33,202.21,202.3,204.18,205.79,211.63,200.82,202.88,200.71,201.74,201.17,201.72,200.55,204.91,197.04,196.25,
209.4,202.2,204.32,202.28,202.29,204.14,205.84,211.46,200.76,202.87,200.71,201.63,201.11,201.7,200.36,204.91,197.02,196.17,
210.3,202.13,204.32,202.36,202.27,204.1,205.86,211.26,200.7,202.85,200.7,201.55,201.03,201.73,200.17,204.92,197.04,196.09,
211.3,202.07,204.32,202.43,202.22,204.07,205.87,211.04,200.62,202.83,200.67,201.5,200.95,201.78,200.01,204.93,197.12,196.02,
212.3,202.01,204.32,202.49,202.16,204.06,205.86,210.79,200.55,202.79,200.6,201.45,200.88,201.82,199.87,204.95,197.22,195.94,
213.3,201.95,204.33,202.54,202.08,204.06,205.84,210.52,200.51,202.76,200.51,201.39,200.82,201.84,199.76,204.96,197.35,195.86,
214.3,201.86,204.35,202.59,202.02,204.07,205.82,210.23,200.52,202.71,200.41,201.31,200.77,201.82,199.69,204.98,197.49,195.76,
215.3,201.76,204.39,202.62,202,204.09,205.8,209.92,200.59,202.67,200.32,201.22,200.72,201.82,199.64,205,197.63,195.66,
216.3,201.67,204.43,202.63,201.99,204.1,205.79,209.59,200.69,202.64,200.23,201.15,200.66,201.84,199.61,205.02,197.77,195.55,
217.3,201.61,204.46,202.63,201.98,204.09,205.8,209.25,200.79,202.61,200.14,201.1,200.59,201.89,199.58,205.05,197.91,195.45,
218.3,201.57,204.49,202.6,201.96,204.04,205.81,208.9,200.87,202.57,200.05,201.1,200.49,201.96,199.55,205.07,198.03,195.36,
219.3,201.56,204.51,202.55,201.92,203.97,205.82,208.55,200.92,202.53,199.97,201.12,200.4,202,199.54,205.08,198.14,,
220.3,201.57,204.52,202.51,201.88,203.9,205.83,208.2,200.96,202.48,199.91,201.14,200.33,202.01,199.54,205.08,198.21,,
221.3,201.57,204.52,202.48,201.85,203.84,205.84,207.88,201.01,202.44,199.88,201.13,200.29,201.98,199.56,205.07,198.24,,
222.2,201.56,204.51,202.46,201.84,203.81,205.85,207.57,201.09,202.41,199.88,201.08,200.27,201.94,199.59,205.06,198.24,,
223.2,201.5,204.49,202.44,201.85,203.78,205.86,207.29,201.2,202.39,199.87,201.02,200.26,201.9,199.6,205.04,198.21,,
224.2,201.43,204.47,202.41,201.86,203.76,205.88,207.04,201.31,202.38,199.83,200.98,200.23,201.88,199.61,205.02,198.19,,
225.2,201.35,204.43,202.38,201.86,203.71,205.9,206.83,201.4,202.38,199.79,200.97,200.19,201.86,199.6,204.99,198.19,,
226.2,201.27,204.38,202.36,201.83,203.64,205.93,206.65,201.46,202.38,199.73,200.98,200.15,201.83,199.59,204.97,198.18,,
227.2,201.18,204.31,202.36,201.79,203.59,205.95,206.5,201.48,202.36,199.67,200.99,200.13,201.76,199.57,204.94,198.16,,
228.2,201.08,204.25,202.36,201.76,203.59,205.96,206.38,201.49,202.33,199.59,201,200.11,201.68,199.55,204.92,198.13,,
229.2,200.97,204.18,202.36,201.74,203.64,205.97,206.29,201.49,202.31,199.51,200.98,200.12,201.6,199.54,204.89,198.08,,
230.2,200.85,204.11,202.34,201.74,203.73,205.98,206.21,201.5,202.28,199.4,200.95,200.12,201.53,199.52,204.87,198.03,,
231.2,200.71,204.04,202.29,201.74,203.85,206,206.13,201.52,202.25,199.28,200.92,200.12,201.49,199.5,204.87,197.99,,
232.2,200.56,203.96,202.22,201.74,203.98,206.01,206.06,201.53,202.22,199.14,200.92,200.1,201.46,199.48,204.86,197.95,,
233.2,200.43,203.88,202.14,201.73,204.07,206.01,206,201.51,202.19,199.05,200.96,200.07,201.43,199.46,204.86,197.93,,
234.1,200.32,203.81,202.06,201.7,204.13,206.01,205.93,201.44,202.15,199.03,201.02,200.04,201.38,199.46,204.87,197.89,,
235.1,200.25,203.73,201.99,201.66,204.16,206.01,205.86,201.35,202.09,199.05,201.07,200.01,201.32,199.46,204.87,197.84,,
236.1,200.2,203.65,201.94,201.62,204.19,206,205.79,201.25,201.98,199.1,201.11,199.97,201.27,199.46,204.87,197.75,,
237.1,200.15,203.58,201.89,201.59,204.24,205.99,205.71,201.17,201.84,199.15,201.12,199.92,201.24,199.46,204.87,197.66,,
238.1,200.1,203.5,201.84,201.56,204.29,205.97,205.63,201.12,201.68,199.21,201.13,199.87,201.24,199.45,204.85,197.56,,
239.1,200.04,203.43,201.79,201.52,204.31,205.95,205.55,201.11,201.53,199.31,201.13,199.81,201.24,199.45,204.84,197.48,,
240.1,199.97,203.35,201.77,201.47,204.31,205.93,205.48,201.13,201.38,199.43,201.14,199.75,201.23,199.47,204.82,197.41,,
241.1,199.9,203.29,201.77,201.4,204.27,205.9,205.41,201.15,201.23,199.55,201.16,199.69,201.2,199.5,204.81,197.36,,
242.1,199.84,203.22,201.81,201.29,204.19,205.87,205.37,201.17,201.07,199.67,201.17,199.63,201.17,199.55,204.78,197.31,,
243.1,199.79,203.16,201.86,201.17,204.08,205.84,205.33,201.2,200.89,199.77,201.16,199.56,201.14,199.6,204.76,197.26,,
244.1,199.72,203.1,201.9,201.07,203.97,205.81,205.3,201.27,200.69,199.81,201.13,199.48,201.14,199.63,204.73,197.21,,
245,199.64,203.05,201.92,201,203.88,205.78,205.27,201.38,200.5,199.83,201.09,199.4,201.16,199.65,204.7,197.18,,
246,199.53,203,201.94,200.94,203.82,205.76,205.24,201.52,200.34,199.85,201.05,199.34,201.19,199.66,204.66,197.15,,
247,199.43,202.95,201.95,200.88,203.79,205.72,205.19,201.69,200.25,199.88,201.03,199.32,201.2,199.68,204.62,197.12,,
248,199.36,202.91,201.94,200.82,203.75,205.69,205.14,201.87,200.24,199.91,201.02,199.32,201.2,199.72,204.59,197.09,,
249,199.32,202.87,201.91,200.74,203.7,205.66,205.08,202.02,200.27,199.93,201.01,199.33,201.2,199.79,204.56,197.05,,
250,199.32,202.83,201.87,200.66,203.62,205.63,205.01,202.15,200.33,199.91,201.01,199.34,201.2,199.87,204.53,197.01,,
251,199.33,202.79,201.81,200.6,203.53,205.61,204.93,202.26,200.39,199.87,201,199.35,201.22,199.94,204.5,196.96,,
252,199.37,202.75,201.7,200.58,203.43,205.6,204.84,202.38,200.47,199.83,201,199.36,201.24,199.97,204.47,196.89,,
253,199.42,202.7,201.56,200.59,203.33,205.6,204.74,202.52,200.57,199.83,201,199.37,201.25,199.98,204.44,196.8,,
254,199.51,202.65,201.41,200.63,203.24,205.61,204.62,202.66,200.71,199.85,201.01,199.4,201.24,199.98,204.41,196.69,,
255,199.62,202.6,201.26,200.66,203.17,205.62,204.51,202.8,200.87,199.89,201.03,199.45,201.2,199.98,204.39,196.58,,
256,199.76,202.55,201.11,200.68,203.09,205.65,204.4,202.93,201.04,199.91,201.05,199.49,201.15,199.99,204.37,196.47,,
256.9,199.91,202.5,200.96,200.71,202.99,205.69,204.31,203.04,201.2,199.91,201.07,199.53,201.1,200.02,204.36,196.37,,
257.9,200.06,202.45,200.81,200.75,202.85,205.74,204.23,203.14,201.32,199.88,201.09,199.54,201.04,200.03,204.35,196.28,,
258.9,200.19,202.39,200.66,200.81,202.68,205.79,204.14,203.24,201.4,199.85,201.09,199.55,200.98,200.02,204.34,196.2,,
259.9,200.29,202.32,200.52,200.91,202.5,205.84,204.04,203.35,201.45,199.83,201.1,199.56,200.9,199.97,204.33,196.13,,
260.9,200.38,202.24,200.38,201.03,202.34,205.89,203.94,203.47,201.48,199.85,201.1,199.57,200.82,199.88,204.31,196.07,,
261.9,200.48,202.16,200.27,201.14,202.21,205.94,203.84,203.59,201.51,199.88,201.1,199.58,200.73,199.8,204.29,196.01,,
262.9,200.58,202.09,200.17,201.24,202.11,205.98,203.74,203.71,201.53,199.92,201.1,199.59,200.65,199.73,204.26,195.98,,
263.9,200.67,202.03,200.09,201.33,202.02,206.01,203.66,203.79,201.53,199.93,201.11,199.59,200.59,199.7,204.23,195.98,,
264.9,200.75,201.97,200.02,201.41,201.93,206.03,203.59,203.86,201.52,199.92,201.12,199.59,200.55,199.68,204.18,195.99,,
265.9,200.82,201.91,199.95,201.48,201.82,206,203.52,203.9,201.49,199.89,201.14,199.58,200.51,199.68,204.12,196.01,,
266.9,200.88,201.84,199.9,201.54,201.69,205.95,203.44,203.91,201.46,199.87,201.15,199.57,200.47,199.66,204.05,196.01,,
267.9,200.93,201.77,199.85,201.59,201.56,205.86,203.35,203.92,201.41,199.85,201.16,199.57,200.42,199.62,203.97,196,,
268.8,200.97,201.71,199.82,201.61,201.48,205.76,203.26,203.91,201.37,199.85,201.17,199.57,200.38,199.58,203.87,195.99,,
269.8,201.02,201.66,199.8,201.61,201.46,205.65,203.2,203.89,201.33,199.83,201.18,199.56,200.36,199.54,203.77,195.98,,
270.8,201.08,201.64,199.79,201.59,201.48,205.53,203.18,203.87,201.31,199.79,201.19,199.53,200.37,199.53,203.66,195.97,,
271.8,201.12,201.62,199.79,201.55,201.51,205.41,203.19,203.84,201.29,199.72,201.2,199.51,200.38,199.55,203.54,195.96,,
272.8,201.15,201.62,199.79,201.5,201.52,205.27,203.22,203.81,201.27,199.63,201.21,199.49,200.39,199.57,203.42,195.93,,
273.8,201.17,201.61,199.8,201.44,201.5,205.12,203.25,203.78,201.25,199.53,201.22,199.49,200.39,199.59,203.3,195.88,,
274.8,201.17,201.6,199.81,201.38,201.48,204.96,203.28,203.78,201.23,199.44,201.21,199.51,200.38,199.59,203.17,195.82,,
275.8,201.17,201.59,199.82,201.3,201.47,204.82,203.31,203.8,201.2,199.37,201.2,199.54,200.37,199.57,203.04,195.79,,
276.8,201.16,201.58,199.83,201.23,201.47,204.72,203.35,203.85,201.18,199.32,201.17,199.57,200.38,199.54,202.9,195.77,,
277.8,201.15,201.58,199.81,201.16,201.5,204.67,203.41,203.93,201.18,199.25,201.14,199.59,200.41,199.52,202.76,195.77,,
278.8,201.14,201.59,199.78,201.12,201.54,204.63,203.48,204.02,201.18,199.17,201.11,199.6,200.43,199.52,202.63,195.78,,
279.7,201.12,201.59,199.74,201.09,201.55,204.6,203.57,204.11,201.18,199.09,201.06,199.61,200.45,199.53,202.5,195.78,,
280.7,201.1,201.58,199.7,201.08,201.52,204.57,203.64,204.21,201.18,199.02,201.02,199.63,200.46,199.56,202.38,195.79,,
281.7,201.08,201.56,199.64,201.08,201.44,204.56,203.71,204.3,201.18,198.97,200.99,199.64,200.44,199.59,202.25,195.8,,
282.7,201.05,201.54,199.57,201.09,201.34,204.57,203.76,204.39,201.16,198.94,200.96,199.65,200.42,199.61,202.13,195.84,,
283.7,201.03,201.51,199.48,201.09,201.24,204.6,203.82,204.47,201.14,198.93,200.92,199.65,200.41,199.62,202.02,195.89,,
284.7,201.02,201.48,199.38,201.1,201.16,204.65,203.88,204.53,201.13,198.91,200.86,199.64,200.4,199.62,201.92,195.95,,
285.7,201,201.45,199.29,201.12,201.11,204.7,203.95,204.57,201.13,198.88,200.79,199.61,200.41,199.61,201.83,196.03,,
286.7,200.98,201.41,199.2,201.15,201.07,204.75,204.03,204.57,201.13,198.84,200.72,199.57,200.4,199.59,201.77,196.09,,
287.7,200.96,201.37,199.13,201.18,201.04,204.78,204.1,204.52,201.12,198.8,200.64,199.5,200.38,199.56,201.72,196.14,,
288.7,200.95,201.34,199.07,201.2,200.99,204.81,204.17,204.43,201.11,198.79,200.55,199.44,200.35,199.52,201.67,196.18,,
289.7,200.94,201.31,199.02,201.2,200.93,204.84,204.23,204.29,201.09,198.8,200.47,199.38,200.3,199.46,201.63,196.22,,
290.7,200.93,201.27,198.96,201.18,200.88,204.88,204.3,204.13,201.07,198.8,200.4,199.33,200.25,199.37,201.6,196.27,,
291.6,200.92,201.23,198.89,201.15,200.87,204.93,204.36,203.95,201.05,198.8,200.32,199.29,200.2,199.26,201.57,196.33,,
292.6,200.91,201.19,198.82,201.1,200.89,204.96,204.42,203.75,201.04,198.77,200.23,199.25,200.16,199.13,201.55,196.39,,
293.6,200.91,201.15,198.74,201.06,200.95,204.98,204.47,203.55,201.05,198.74,200.13,199.21,200.11,198.99,201.52,196.43,,
294.6,200.9,201.12,198.68,201.01,201.02,204.99,204.51,203.33,201.06,198.72,200.05,199.16,200.05,198.83,201.5,196.45,,
295.6,200.9,201.09,198.62,200.96,201.08,204.98,204.53,203.1,201.07,198.71,199.99,199.12,199.96,198.67,201.48,196.45,,
296.6,200.88,201.06,198.57,200.91,201.13,204.97,204.53,202.86,201.07,198.71,199.93,199.09,199.85,198.52,201.45,196.45,,
297.6,200.88,201.03,198.5,200.85,201.17,204.96,204.52,202.65,201.07,198.7,199.88,199.09,199.73,198.4,201.42,196.44,,
298.6,200.87,201,198.42,200.8,201.24,204.95,204.5,202.48,201.04,198.67,199.82,199.1,199.6,198.3,201.38,196.44,,
299.6,200.87,200.96,198.32,200.75,201.32,204.94,204.47,202.34,201.01,198.62,199.78,199.12,199.49,198.23,201.35,196.45,,
300.6,200.87,200.93,198.21,200.72,201.41,204.9,204.44,202.24,200.98,198.55,199.73,199.13,199.39,198.16,201.31,196.48,,
301.6,200.87,200.9,198.12,200.71,201.48,204.84,204.39,202.15,200.95,198.48,199.69,199.12,199.3,198.09,201.27,196.49,,
302.5,200.86,200.88,198.05,200.7,201.53,204.74,204.34,202.07,200.91,198.41,199.64,199.11,199.2,198.02,201.24,196.48,,
303.5,200.86,200.86,198,200.71,201.56,204.63,204.27,201.98,200.86,198.35,199.58,199.11,199.09,197.95,201.21,196.47,,
304.5,200.86,200.83,197.96,200.71,201.58,204.5,204.2,201.91,200.79,198.28,199.51,199.12,198.97,197.9,201.18,196.49,,
305.5,200.86,200.81,197.9,200.72,201.59,204.38,204.15,201.85,200.71,198.2,199.43,199.14,198.88,197.87,201.15,196.54,,
306.5,200.86,200.78,197.8,200.72,201.59,204.26,204.11,201.82,200.62,198.12,199.34,199.14,198.81,197.85,201.12,196.59,,
307.5,200.86,200.75,197.69,200.74,201.57,204.13,204.08,201.79,200.53,198.03,199.26,199.14,198.78,197.84,201.09,196.64,,
308.5,200.86,200.71,197.59,200.75,201.51,203.99,204.05,201.75,200.46,197.95,199.19,199.13,198.76,197.81,201.06,196.67,,
309.5,200.85,200.68,197.52,200.76,201.42,203.84,204.03,201.69,200.43,197.86,199.12,199.12,198.73,197.76,201.03,196.69,,
310.5,200.83,200.65,197.46,200.77,201.31,203.68,204.01,201.61,200.41,197.79,199.04,199.11,198.69,197.7,200.99,196.69,,
311.5,200.81,200.62,197.4,200.77,201.18,203.54,203.99,201.53,200.4,197.71,198.95,199.12,198.64,197.65,200.95,196.69,,
312.5,200.79,200.59,197.32,200.77,201.06,203.44,203.98,201.45,200.38,197.65,198.86,199.14,198.6,197.62,200.91,196.7,,
313.5,200.77,200.55,197.24,200.77,200.94,203.4,203.97,201.38,200.37,197.59,198.77,199.14,198.58,197.61,200.87,196.71,,
314.4,200.74,200.5,197.14,200.76,200.81,203.4,203.97,201.32,200.38,197.54,198.7,199.14,198.57,197.61,200.82,196.72,,
315.4,200.71,200.45,197.03,200.75,200.66,203.43,203.96,201.26,200.4,197.49,198.65,199.14,198.56,197.62,200.77,196.7,,
316.4,200.68,200.4,196.94,200.74,200.5,203.47,203.95,201.19,200.44,197.43,198.62,199.14,198.52,197.63,200.71,196.68,,
317.4,200.63,200.35,196.88,200.73,200.34,203.51,203.92,201.12,200.49,197.38,198.59,199.15,198.46,197.64,200.63,196.65,,
318.4,200.58,200.31,196.87,200.71,200.18,203.57,203.9,201.05,200.54,197.35,198.55,199.16,198.37,197.65,200.54,196.63,,
319.4,200.53,200.27,196.86,200.7,200.05,203.62,203.87,201,200.58,197.34,198.5,199.19,198.29,197.65,200.43,196.61,,
320.4,200.48,200.24,196.84,200.69,199.93,203.69,203.85,200.97,200.6,197.37,198.45,199.21,198.23,197.64,200.31,196.59,,
321.4,200.45,200.2,196.82,200.68,199.84,203.75,203.83,200.95,200.61,197.43,198.4,199.21,198.19,197.62,200.18,196.57,,
322.4,200.41,200.15,196.82,200.67,199.76,203.8,203.83,200.94,200.63,197.51,198.38,199.2,198.15,197.61,200.04,196.54,,
323.4,200.37,200.11,196.85,200.67,199.7,203.82,203.83,200.92,200.65,197.61,198.37,199.19,198.08,197.6,199.88,196.5,,
324.4,200.33,200.06,196.89,200.66,199.64,203.8,203.83,200.89,200.67,197.71,198.36,199.18,198,197.59,199.71,196.46,,
325.3,200.28,200.03,196.95,200.64,199.59,203.75,203.85,200.85,200.68,197.81,198.35,199.17,197.93,197.58,199.53,196.41,,
326.3,200.24,199.99,197.03,200.63,199.55,203.67,203.88,200.8,200.68,197.91,198.33,199.17,197.89,197.56,199.34,196.34,,
327.3,200.21,199.96,197.11,200.61,199.55,203.58,203.92,200.73,200.68,198.03,198.28,199.15,197.88,197.52,199.15,196.26,,
328.3,200.18,199.94,197.16,200.6,199.59,203.47,203.98,200.63,200.67,198.16,198.23,199.13,197.89,197.47,198.97,196.15,,
329.3,200.16,199.91,197.16,200.59,199.65,203.36,204.06,200.51,200.65,198.3,198.19,199.1,197.9,197.43,198.79,196.03,,
330.3,200.15,199.87,197.14,200.58,199.72,203.24,204.14,200.35,200.62,198.42,198.16,199.05,197.89,197.42,198.63,195.91,,
331.3,200.14,199.83,197.13,200.57,199.78,203.13,204.22,200.17,200.6,198.51,198.13,199.01,197.87,197.42,198.49,195.81,,
332.3,200.12,199.8,197.14,200.55,199.82,203.03,204.3,199.97,200.57,198.57,198.08,198.97,197.83,197.42,198.36,195.71,,
333.3,200.1,199.77,197.14,200.52,199.86,202.95,204.37,199.77,200.53,198.61,198.02,198.94,197.81,197.41,198.24,195.6,,
334.3,200.09,199.75,197.1,200.49,199.91,202.88,204.43,199.55,200.49,198.62,197.94,198.92,197.81,197.37,198.13,195.46,,
335.3,200.09,199.73,197.01,200.47,199.98,202.82,204.49,199.31,200.44,198.63,197.84,198.9,197.83,197.32,198.03,195.31,,
336.2,200.09,199.72,196.89,200.45,200.07,202.79,204.55,199.08,200.37,198.65,197.75,198.88,197.84,197.26,197.95,195.15,,
337.2,200.09,199.7,196.75,200.43,200.14,202.78,204.6,198.86,200.3,198.66,197.67,198.86,197.83,197.2,197.87,195,,
338.2,200.08,199.69,196.63,200.41,200.18,202.78,204.64,198.69,200.22,198.66,197.6,198.83,197.81,197.13,197.81,194.85,,
339.2,200.08,199.68,196.54,200.38,200.19,202.79,204.66,198.56,200.14,198.64,197.52,198.8,197.78,197.06,197.77,194.73,,
340.2,200.07,199.65,196.48,200.32,200.2,202.82,204.66,198.48,200.06,198.61,197.43,198.77,197.77,196.98,197.73,194.61,,
341.2,200.05,199.62,196.47,200.22,200.23,202.86,204.65,198.43,199.97,198.58,197.34,198.75,197.77,196.88,197.71,194.49,,
342.2,200.03,199.58,196.47,200.09,200.29,202.91,204.63,198.39,199.88,198.55,197.26,198.72,197.78,196.77,197.68,194.36,,
343.2,200.01,199.53,196.44,199.94,200.36,202.95,204.61,198.37,199.77,198.53,197.2,198.69,197.8,196.67,197.65,194.22,,
344.2,199.99,199.47,196.38,199.78,200.42,202.98,204.58,198.38,199.66,198.53,197.15,198.64,197.81,196.58,197.63,194.1,,
345.2,199.97,199.41,196.33,199.63,200.46,202.99,204.56,198.43,199.55,198.54,197.12,198.58,197.81,196.5,197.62,194.01,,
346.2,199.94,199.34,196.34,199.46,200.47,202.99,204.53,198.54,199.46,198.55,197.09,198.51,197.79,196.41,197.62,193.95,,
347.1,199.92,199.27,196.39,199.28,200.49,202.98,204.5,198.69,199.37,198.56,197.05,198.43,197.76,196.32,197.64,193.91,,
348.1,199.89,199.18,196.45,199.09,200.54,202.96,204.45,198.85,199.29,198.57,197.02,198.36,197.72,196.22,197.67,193.88,,
349.1,199.86,199.07,196.5,198.9,200.63,202.95,204.4,199,199.21,198.58,196.98,198.28,197.7,196.11,197.7,193.87,,
350.1,199.83,198.95,196.53,198.73,200.74,202.93,204.36,199.14,199.13,198.6,196.96,198.21,197.68,196.01,197.73,193.86,,
351.1,199.8,198.83,196.54,198.61,200.84,202.89,204.32,199.25,199.07,198.6,196.95,198.14,197.66,195.89,197.77,193.85,,
352.1,199.76,198.71,196.5,198.57,200.91,202.84,204.29,199.35,199.03,198.61,196.93,198.07,197.64,195.76,197.81,193.85,,
353.1,199.71,198.61,196.44,198.58,200.96,202.79,204.25,199.46,199,198.6,196.91,198,197.62,195.63,197.85,193.85,,
354.1,199.66,198.51,196.4,198.63,201,202.73,204.22,199.56,199,198.58,196.86,197.92,197.6,195.48,197.89,193.86,,
355.1,199.6,198.41,196.41,198.69,201.05,202.7,204.18,199.65,199,198.55,196.82,197.83,197.58,195.32,197.93,193.88,,
356.1,199.54,198.31,196.44,198.76,201.12,202.68,204.15,199.71,199.01,198.51,196.78,197.74,197.57,195.14,197.95,193.89,,
357.1,199.48,198.2,196.46,198.84,201.2,202.68,204.11,199.74,199.01,198.46,196.73,197.66,197.57,194.96,197.95,193.88,,
358,199.42,198.08,196.46,198.94,201.27,202.69,204.08,199.74,199.01,198.42,196.68,197.58,197.59,194.81,197.93,193.86,,
359,199.35,197.96,196.44,199.07,201.33,202.7,204.05,199.72,199.02,198.37,196.64,197.51,197.61,194.69,197.88,193.82,,
360,199.28,197.86,196.44,199.2,201.36,202.7,204.02,199.69,199.03,198.31,196.58,197.45,197.63,194.58,197.82,193.77,,
361,199.21,197.79,196.46,199.31,201.36,202.71,203.98,199.66,199.04,198.24,196.52,197.39,197.63,194.49,197.74,193.71,,
